uf,nome,sim,sim%,nao,nao%,total,latitude,longitude
PB,Baraúna (PB),1044.0,0.9666666666666667,36.0,0.03333333333333333,1080.0,-6.63484,-36.2601
PB,Barra de Santana (PB),1873.0,0.8996157540826129,209.0,0.10038424591738712,2082.0,-7.518089999999999,-35.9913
PB,Barra de Santa Rosa (PB),3233.0,0.8879428728371327,408.0,0.11205712716286735,3641.0,-6.718160000000001,-36.0671
PB,Barra de São Miguel (PB),1374.0,0.906930693069307,141.0,0.09306930693069307,1515.0,-7.74603,-36.3209
PB,Bayeux (PB),26601.0,0.9565264293419633,1209.0,0.04347357065803668,27810.0,-7.1238,-34.9293
PB,Belém (PB),4018.0,0.9045475011256191,424.0,0.09545249887438091,4442.0,-6.742610000000001,-35.5166
PB,Belém do Brejo do Cruz (PB),1603.0,0.8604401502952228,260.0,0.13955984970477725,1863.0,-6.18515,-37.5348
PB,Bernardino Batista (PB),734.0,0.9175,66.0,0.0825,800.0,-6.44572,-38.5521
PB,Boa Ventura (PB),1527.0,0.9127316198445905,146.0,0.08726838015540944,1673.0,-7.40982,-38.2113
PB,Boa Vista (PB),1698.0,0.978110599078341,38.0,0.021889400921658985,1736.0,-7.26365,-36.2357
PB,Bom Jesus (PB),582.0,0.9494290375203915,31.0,0.05057096247960848,613.0,-6.81601,-38.6453
PB,Bom Sucesso (PB),1074.0,0.9347258485639687,75.0,0.06527415143603134,1149.0,-6.44176,-37.9234
PB,Bonito de Santa Fé (PB),2751.0,0.900196335078534,305.0,0.09980366492146597,3056.0,-7.31341,-38.5133
PB,Boqueirão (PB),4513.0,0.9503053274373552,236.0,0.049694672562644766,4749.0,-7.487,-36.1309
PB,Igaracy (PB),1450.0,0.9108040201005025,142.0,0.08919597989949749,1592.0,-7.17184,-38.1478
PB,Borborema (PB),1169.0,0.8862774829416225,150.0,0.11372251705837756,1319.0,-6.801989999999999,-35.6187
PB,Brejo do Cruz (PB),3280.0,0.8855291576673866,424.0,0.11447084233261338,3704.0,-6.34185,-37.4943
PB,Brejo dos Santos (PB),1414.0,0.9140271493212669,133.0,0.08597285067873303,1547.0,-6.37065,-37.8253
PB,Caaporã (PB),5469.0,0.9186964555686209,484.0,0.08130354443137913,5953.0,-7.513510000000001,-34.9055
PB,Cabaceiras (PB),1236.0,0.9529683885890516,61.0,0.047031611410948346,1297.0,-7.4889899999999985,-36.287
PB,Cabedelo (PB),15460.0,0.96625,540.0,0.03375,16000.0,-6.987310000000001,-34.8284
PB,Cachoeira dos Índios (PB),2532.0,0.9451287793952967,147.0,0.054871220604703244,2679.0,-6.9135300000000015,-38.676
PB,Cacimba de Areia (PB),915.0,0.8918128654970761,111.0,0.10818713450292397,1026.0,-7.1212800000000005,-37.1563
PB,Cacimba de Dentro (PB),3886.0,0.8872146118721461,494.0,0.11278538812785388,4380.0,-6.6386,-35.7778
PB,Cacimbas (PB),1613.0,0.8877270225646671,204.0,0.11227297743533296,1817.0,-7.207210000000001,-37.0604
PB,Caiçara (PB),1674.0,0.8778185631882538,233.0,0.1221814368117462,1907.0,-6.62115,-35.4581
PB,Cajazeiras (PB),15742.0,0.9562629085165837,720.0,0.043737091483416354,16462.0,-6.880039999999998,-38.5577
PB,Cajazeirinhas (PB),741.0,0.8895558223289316,92.0,0.11044417767106843,833.0,-6.960160000000001,-37.8009
PB,Caldas Brandão (PB),1340.0,0.886829913964262,171.0,0.11317008603573792,1511.0,-7.1025,-35.3272
PB,Camalaú (PB),1233.0,0.9,137.0,0.1,1370.0,-7.88503,-36.8242
PB,Campina Grande (PB),104250.0,0.9684071676064319,3401.0,0.0315928323935681,107651.0,-7.22196,-35.8731
PB,Capim (PB),1248.0,0.8205128205128205,273.0,0.1794871794871795,1521.0,-6.916239999999998,-35.1673
PB,Caraúbas (PB),883.0,0.9525350593311759,44.0,0.04746494066882417,927.0,-7.72049,-36.492
PB,Carrapateira (PB),619.0,0.9364599092284418,42.0,0.06354009077155824,661.0,-7.03414,-38.3399
PB,Casserengue (PB),1651.0,0.8744703389830508,237.0,0.12552966101694915,1888.0,-6.779539999999999,-35.8179
PB,Catingueira (PB),1147.0,0.8755725190839695,163.0,0.12442748091603054,1310.0,-7.1200800000000015,-37.6064
PB,Catolé do Rocha (PB),7307.0,0.9334440470107307,521.0,0.06655595298926929,7828.0,-6.34062,-37.747
PB,Caturité (PB),1096.0,0.926458157227388,87.0,0.073541842772612,1183.0,-7.4165899999999985,-36.0306
PB,Conceição (PB),4512.0,0.8833202819107283,596.0,0.11667971808927173,5108.0,-7.55106,-38.5014
PB,Condado (PB),1454.0,0.920253164556962,126.0,0.07974683544303797,1580.0,-6.89831,-37.606
PB,Conde (PB),5863.0,0.9398845783905098,375.0,0.060115421609490224,6238.0,-7.257460000000001,-34.8999
PB,Congo (PB),1028.0,0.9162210338680927,94.0,0.08377896613190731,1122.0,-7.790780000000002,-36.6581
PB,Coremas (PB),3553.0,0.9043013489437516,376.0,0.0956986510562484,3929.0,-7.00712,-37.9346
PB,Coxixola (PB),427.0,0.9343544857768052,30.0,0.06564551422319474,457.0,-7.62365,-36.6064
PB,Cruz do Espírito Santo (PB),3987.0,0.8943472409152086,471.0,0.10565275908479138,4458.0,-7.13902,-35.0857
PB,Cubati (PB),1713.0,0.92644672796106,136.0,0.07355327203893997,1849.0,-6.866860000000001,-36.3619
PB,Cuité (PB),4827.0,0.9203050524308866,418.0,0.07969494756911344,5245.0,-6.47647,-36.1515
PB,Cuitegi (PB),1672.0,0.8979591836734694,190.0,0.10204081632653061,1862.0,-6.89058,-35.5215
PB,Cuité de Mamanguape (PB),1409.0,0.8702903026559605,210.0,0.12970969734403953,1619.0,-6.91292,-35.2502
PB,Curral de Cima (PB),1182.0,0.871039056742815,175.0,0.12896094325718496,1357.0,-6.72325,-35.2639
PB,Curral Velho (PB),639.0,0.8531375166889186,110.0,0.14686248331108145,749.0,-7.53075,-38.1962
PB,Damião (PB),1185.0,0.8990895295902883,133.0,0.10091047040971168,1318.0,-6.63161,-35.9101
PB,Desterro (PB),1951.0,0.9343869731800766,137.0,0.06561302681992337,2088.0,-7.287000000000001,-37.0925
PB,Vista Serrana (PB),850.0,0.8577194752774975,141.0,0.14228052472250252,991.0,-6.7303,-37.5704
PB,Diamante (PB),1759.0,0.9062339000515198,182.0,0.09376609994848016,1941.0,-7.41738,-38.2615
PB,Dona Inês (PB),2517.0,0.9172740524781341,227.0,0.08272594752186589,2744.0,-6.615660000000001,-35.6205
PB,Duas Estradas (PB),863.0,0.9259656652360515,69.0,0.0740343347639485,932.0,-6.684989999999999,-35.418
PB,Emas (PB),820.0,0.8951965065502183,96.0,0.10480349344978165,916.0,-7.099639999999999,-37.7163
PB,Esperança (PB),7590.0,0.9308314937454011,564.0,0.06916850625459897,8154.0,-7.02278,-35.8597
PB,Fagundes (PB),2715.0,0.9040959040959041,288.0,0.0959040959040959,3003.0,-7.3445399999999985,-35.7931
PB,Frei Martinho (PB),697.0,1.0,0.0,0.0,697.0,-6.39759,-36.4526
PB,Gado Bravo (PB),2092.0,0.9179464677490127,187.0,0.08205353225098727,2279.0,-7.582789999999998,-35.7899
PB,Guarabira (PB),14473.0,0.9481166066164428,792.0,0.05188339338355716,15265.0,-6.8506399999999985,-35.485
PB,Gurinhém (PB),3252.0,0.8861035422343324,418.0,0.11389645776566758,3670.0,-7.1233,-35.4222
PB,Gurjão (PB),780.0,0.967741935483871,26.0,0.03225806451612903,806.0,-7.24833,-36.4923
PB,Ibiara (PB),1294.0,0.8479685452162516,232.0,0.15203145478374835,1526.0,-7.47957,-38.4059
PB,Imaculada (PB),2862.0,0.9232258064516129,238.0,0.07677419354838709,3100.0,-7.3889,-37.5079
PB,Ingá (PB),4120.0,0.8837408837408838,542.0,0.11625911625911627,4662.0,-7.281439999999999,-35.605
PB,Itabaiana (PB),5736.0,0.9084573962622743,578.0,0.09154260373772569,6314.0,-7.33167,-35.3317
PB,Itaporanga (PB),6227.0,0.940066425120773,397.0,0.059933574879227056,6624.0,-7.30202,-38.1504
PB,Itapororoca (PB),4186.0,0.9029335634167386,450.0,0.09706643658326143,4636.0,-6.823739999999999,-35.2406
PB,Itatuba (PB),2487.0,0.86294240111034,395.0,0.13705759888965996,2882.0,-7.38115,-35.63800000000001
PB,Jacaraú (PB),3321.0,0.9096138044371405,330.0,0.09038619556285948,3651.0,-6.61453,-35.289
PB,Jericó (PB),1746.0,0.9089016137428423,175.0,0.09109838625715773,1921.0,-6.54577,-37.8036
PB,João Pessoa (PB),198324.0,0.9768644622970037,4697.0,0.023135537702996242,203021.0,-7.11509,-34.8641
PB,Juarez Távora (PB),1751.0,0.8689826302729529,264.0,0.13101736972704714,2015.0,-7.1713,-35.5686
PB,Juazeirinho (PB),4461.0,0.9245595854922279,364.0,0.07544041450777202,4825.0,-7.0609199999999985,-36.5793
PB,Junco do Seridó (PB),1689.0,0.911987041036717,163.0,0.08801295896328294,1852.0,-6.99269,-36.7166
PB,Juripiranga (PB),2524.0,0.8763888888888889,356.0,0.12361111111111112,2880.0,-7.36176,-35.2321
PB,Juru (PB),2499.0,0.9087272727272727,251.0,0.09127272727272727,2750.0,-7.52983,-37.815
PB,Lagoa (PB),1073.0,0.8889809444904723,134.0,0.11101905550952776,1207.0,-6.5857199999999985,-37.9127
PB,Lagoa de Dentro (PB),1679.0,0.9110146500271297,164.0,0.08898534997287032,1843.0,-6.67213,-35.3706
PB,Lagoa Seca (PB),6620.0,0.9391403035891616,429.0,0.06085969641083842,7049.0,-7.15535,-35.8491
PB,Lastro (PB),686.0,0.8828828828828829,91.0,0.11711711711711711,777.0,-6.50603,-38.1742
PB,Livramento (PB),1755.0,0.9435483870967742,105.0,0.056451612903225805,1860.0,-7.37113,-36.9491
PB,Logradouro (PB),983.0,0.8831985624438454,130.0,0.11680143755615453,1113.0,-6.611910000000001,-35.4384
PB,Lucena (PB),2928.0,0.911014312383323,286.0,0.08898568761667704,3214.0,-6.90258,-34.8748
PB,Mãe d'Água (PB),947.0,0.9105769230769231,93.0,0.08942307692307692,1040.0,-7.25201,-37.4322
PB,Malta (PB),1279.0,0.9241329479768786,105.0,0.07586705202312138,1384.0,-6.897189999999998,-37.5221
PB,Mamanguape (PB),10614.0,0.8981215095616856,1204.0,0.10187849043831444,11818.0,-6.8337,-35.1213
PB,Manaíra (PB),2676.0,0.8590690208667737,439.0,0.14093097913322633,3115.0,-7.703310000000001,-38.1523
PB,Marcação (PB),1973.0,0.8745567375886525,283.0,0.1254432624113475,2256.0,-6.76535,-35.0087
PB,Mari (PB),4928.0,0.9093928769145598,491.0,0.09060712308544012,5419.0,-7.0594199999999985,-35.31800000000001
PB,Marizópolis (PB),1438.0,0.9206145966709347,124.0,0.0793854033290653,1562.0,-6.82748,-38.3528
PB,Massaranduba (PB),3077.0,0.9163192376414533,281.0,0.08368076235854675,3358.0,-7.18995,-35.7848
PB,Mataraca (PB),1980.0,0.9222170470423847,167.0,0.07778295295761528,2147.0,-6.59673,-35.0531
PB,Matinhas (PB),1078.0,0.9253218884120171,87.0,0.07467811158798283,1165.0,-7.124860000000001,-35.7669
PB,Mato Grosso (PB),646.0,0.8753387533875339,92.0,0.12466124661246612,738.0,-6.54018,-37.7279
PB,Maturéia (PB),1574.0,0.9352346999405823,109.0,0.0647653000594177,1683.0,-7.2618800000000014,-37.351
PB,Mogeiro (PB),3201.0,0.9150943396226415,297.0,0.08490566037735849,3498.0,-7.28517,-35.4832
PB,Montadas (PB),1261.0,0.9752513534416086,32.0,0.02474864655839134,1293.0,-7.0884800000000014,-35.9592
PB,Monte Horebe (PB),1168.0,0.9299363057324841,88.0,0.07006369426751592,1256.0,-7.20402,-38.5838
PB,Monteiro (PB),7238.0,0.9242753160515899,593.0,0.07572468394841017,7831.0,-7.88363,-37.1184
PB,Mulungu (PB),2275.0,0.9085463258785943,229.0,0.09145367412140575,2504.0,-7.02525,-35.46
PB,Natuba (PB),2532.0,0.8641638225255973,398.0,0.13583617747440274,2930.0,-7.63514,-35.5586
PB,Nazarezinho (PB),1660.0,0.9056192034915439,173.0,0.09438079650845609,1833.0,-6.9114,-38.322
PB,Nova Floresta (PB),2580.0,0.9277238403451996,201.0,0.07227615965480043,2781.0,-6.45056,-36.2057
PB,Nova Olinda (PB),1556.0,0.9078179696616102,158.0,0.09218203033838973,1714.0,-7.47232,-38.0382
PB,Nova Palmeira (PB),1060.0,0.9618874773139746,42.0,0.038112522686025406,1102.0,-6.67122,-36.422
PB,Olho d'Água (PB),1716.0,0.8881987577639752,216.0,0.11180124223602485,1932.0,-7.22118,-37.7406
PB,Olivedos (PB),913.0,0.9651162790697675,33.0,0.03488372093023256,946.0,-6.98434,-36.241
PB,Ouro Velho (PB),695.0,0.9481582537517054,38.0,0.05184174624829468,733.0,-7.616039999999999,-37.1519
PB,Parari (PB),293.0,0.9543973941368078,14.0,0.04560260586319218,307.0,-7.30975,-36.6522
PB,Passagem (PB),560.0,0.9210526315789473,48.0,0.07894736842105263,608.0,-7.13467,-37.0433
PB,Patos (PB),26361.0,0.9463651050080776,1494.0,0.053634894991922456,27855.0,-7.01743,-37.2747
PB,Paulista (PB),2891.0,0.9082626453031731,292.0,0.0917373546968269,3183.0,-6.59138,-37.6185
PB,Pedra Branca (PB),965.0,0.9323671497584541,70.0,0.06763285024154589,1035.0,-7.421689999999999,-38.0689
PB,Pedra Lavrada (PB),1899.0,0.9377777777777778,126.0,0.06222222222222222,2025.0,-6.7499699999999985,-36.4758
PB,Pedras de Fogo (PB),6952.0,0.90250551733091,751.0,0.09749448266908997,7703.0,-7.39107,-35.1065
PB,Piancó (PB),3792.0,0.9333005168594635,271.0,0.06669948314053654,4063.0,-7.192819999999998,-37.9289
PB,Picuí (PB),4482.0,0.9519966015293118,226.0,0.04800339847068819,4708.0,-6.50845,-36.3497
PB,Pilar (PB),2623.0,0.8746248749583194,376.0,0.12537512504168055,2999.0,-7.26403,-35.2523
PB,Pilões (PB),1758.0,0.881203007518797,237.0,0.11879699248120301,1995.0,-6.86827,-35.613
PB,Pilõezinhos (PB),1306.0,0.8824324324324324,174.0,0.11756756756756757,1480.0,-6.84277,-35.531
PB,Pirpirituba (PB),2544.0,0.9088960342979635,255.0,0.09110396570203644,2799.0,-6.77922,-35.4906
PB,Pitimbu (PB),4190.0,0.914248308967925,393.0,0.08575169103207506,4583.0,-7.4664,-34.8151
PB,Pocinhos (PB),4237.0,0.9529914529914529,209.0,0.04700854700854701,4446.0,-7.06658,-36.0668
PB,Poço Dantas (PB),920.0,0.8401826484018264,175.0,0.1598173515981735,1095.0,-6.39876,-38.4909
PB,Poço de José de Moura (PB),901.0,0.9636363636363636,34.0,0.03636363636363636,935.0,-6.5640100000000015,-38.5111
PB,Pombal (PB),7680.0,0.9194301448581348,673.0,0.0805698551418652,8353.0,-6.76606,-37.8003
PB,Prata (PB),923.0,0.9427987742594485,56.0,0.05720122574055159,979.0,-7.68826,-37.0801
PB,Princesa Isabel (PB),5679.0,0.940387481371088,360.0,0.05961251862891207,6039.0,-7.73175,-37.9886
PB,Puxinanã (PB),3395.0,0.9686162624821684,110.0,0.03138373751783167,3505.0,-7.154789999999998,-35.9543
PB,Queimadas (PB),10486.0,0.933250266998932,750.0,0.066749733001068,11236.0,-7.350289999999998,-35.9031
PB,Quixaba (PB),421.0,0.9355555555555556,29.0,0.06444444444444444,450.0,-7.0224,-37.1458
PB,Remígio (PB),4285.0,0.924288179465056,351.0,0.07571182053494392,4636.0,-6.94992,-35.8011
PB,Pedro Régis (PB),1210.0,0.8321870701513068,244.0,0.16781292984869325,1454.0,-6.63323,-35.2966
PB,Riachão (PB),846.0,0.9195652173913044,74.0,0.08043478260869565,920.0,-6.54269,-35.661
PB,Riachão do Bacamarte (PB),1002.0,0.8890860692102928,125.0,0.11091393078970718,1127.0,-7.25347,-35.6693
PB,Riachão do Poço (PB),998.0,0.908098271155596,101.0,0.09190172884440401,1099.0,-7.14173,-35.2914
PB,Riacho de Santo Antônio (PB),444.0,0.9308176100628931,33.0,0.06918238993710692,477.0,-7.68023,-36.157
PB,Riacho dos Cavalos (PB),2090.0,0.869746150645027,313.0,0.13025384935497294,2403.0,-6.44067,-37.6483
PB,Rio Tinto (PB),5666.0,0.9102008032128514,559.0,0.0897991967871486,6225.0,-6.8038300000000005,-35.0776
PB,Salgadinho (PB),871.0,0.9519125683060109,44.0,0.048087431693989074,915.0,-7.10098,-36.8458
PB,Salgado de São Félix (PB),2476.0,0.8407470288624788,469.0,0.1592529711375212,2945.0,-7.35337,-35.4305
PB,Santa Cecília (PB),1592.0,0.8969014084507042,183.0,0.10309859154929578,1775.0,-7.7389,-35.8764
PB,Santa Cruz (PB),1397.0,0.9382135661517798,92.0,0.06178643384822028,1489.0,-6.5237,-38.0617
PB,Santa Helena (PB),1209.0,0.9364833462432223,82.0,0.06351665375677769,1291.0,-6.7176,-38.6427
PB,Santa Inês (PB),916.0,0.8816169393647738,123.0,0.11838306063522618,1039.0,-7.621,-38.554
PB,Santa Luzia (PB),3602.0,0.9508975712777191,186.0,0.049102428722280884,3788.0,-6.86092,-36.9178
PB,Santana de Mangueira (PB),1302.0,0.8656914893617021,202.0,0.13430851063829788,1504.0,-7.54705,-38.3236
PB,Santana dos Garrotes (PB),1704.0,0.9073482428115016,174.0,0.0926517571884984,1878.0,-7.38162,-37.9819
PB,Joca Claudino (PB),654.0,0.9263456090651558,52.0,0.07365439093484419,706.0,-6.483619999999998,-38.4764
PB,Santa Rita (PB),30499.0,0.9328622988927632,2195.0,0.0671377011072368,32694.0,-7.11724,-34.9753
PB,Santa Teresinha (PB),1013.0,0.921747042766151,86.0,0.07825295723384895,1099.0,-7.07964,-37.4435
PB,Santo André (PB),628.0,0.9573170731707317,28.0,0.042682926829268296,656.0,-7.220160000000001,-36.6213
PB,São Bento (PB),8077.0,0.9042767577250336,855.0,0.09572324227496641,8932.0,-6.48529,-37.4488
PB,São Bentinho (PB),980.0,0.914179104477612,92.0,0.08582089552238806,1072.0,-6.885960000000002,-37.7243
PB,São Domingos do Cariri (PB),588.0,0.9576547231270358,26.0,0.04234527687296417,614.0,-7.63273,-36.4374
PB,São Domingos (PB),653.0,0.8896457765667575,81.0,0.11035422343324251,734.0,-6.80313,-37.9488
PB,São Francisco (PB),738.0,0.952258064516129,37.0,0.04774193548387097,775.0,-6.60773,-38.0968
PB,São João do Cariri (PB),1010.0,0.9501411100658513,53.0,0.04985888993414864,1063.0,-7.38168,-36.5345
PB,São João do Tigre (PB),906.0,0.8988095238095238,102.0,0.10119047619047619,1008.0,-8.07703,-36.8547
PB,São José da Lagoa Tapada (PB),1663.0,0.8836344314558979,219.0,0.11636556854410202,1882.0,-6.93646,-38.1622
PB,São José de Caiana (PB),1568.0,0.8789237668161435,216.0,0.1210762331838565,1784.0,-7.246360000000001,-38.2989
PB,São José de Espinharas (PB),1158.0,0.9132492113564669,110.0,0.08675078864353312,1268.0,-6.839739999999999,-37.3214
PB,São José dos Ramos (PB),1330.0,0.8914209115281502,162.0,0.10857908847184987,1492.0,-7.25238,-35.3725
PB,São José de Piranhas (PB),4771.0,0.9449395919984155,278.0,0.055060408001584474,5049.0,-7.1187,-38.502
PB,São José de Princesa (PB),1089.0,0.9252336448598131,88.0,0.07476635514018691,1177.0,-7.7363300000000015,-38.0894
PB,São José do Bonfim (PB),811.0,0.9463243873978997,46.0,0.05367561260210035,857.0,-7.1607,-37.3036
PB,São José do Brejo do Cruz (PB),418.0,0.926829268292683,33.0,0.07317073170731707,451.0,-6.21054,-37.3601
PB,São José do Sabugi (PB),961.0,0.9152380952380952,89.0,0.08476190476190476,1050.0,-6.76295,-36.7972
PB,São José dos Cordeiros (PB),881.0,0.9565689467969598,40.0,0.04343105320304017,921.0,-7.38775,-36.8085
PB,São Mamede (PB),1633.0,0.9194819819819819,143.0,0.08051801801801801,1776.0,-6.92386,-37.0954
PB,São Miguel de Taipu (PB),1621.0,0.8687031082529475,245.0,0.13129689174705253,1866.0,-7.24764,-35.2016
PB,São Sebastião de Lagoa de Roça (PB),2728.0,0.9548477423871193,129.0,0.04515225761288064,2857.0,-7.110339999999999,-35.8678
PB,São Sebastião do Umbuzeiro (PB),771.0,0.9345454545454546,54.0,0.06545454545454546,825.0,-8.15289,-37.0138
PB,Sapé (PB),12188.0,0.9007464341142561,1343.0,0.09925356588574384,13531.0,-7.09359,-35.228
PB,São Vicente do Seridó (PB),2820.0,0.9203655352480418,244.0,0.07963446475195822,3064.0,-6.854260000000001,-36.4122
PB,Serra Branca (PB),3001.0,0.956646477526299,136.0,0.04335352247370099,3137.0,-7.480339999999999,-36.666
PB,Serra da Raiz (PB),796.0,0.9453681710213777,46.0,0.05463182897862233,842.0,-6.68527,-35.4379
PB,Serra Grande (PB),823.0,0.9331065759637188,59.0,0.06689342403628118,882.0,-7.2095699999999985,-38.3647
PB,Serra Redonda (PB),1602.0,0.9005059021922428,177.0,0.09949409780775717,1779.0,-7.18622,-35.6842
PB,Serraria (PB),1288.0,0.8374512353706112,250.0,0.1625487646293888,1538.0,-6.815689999999999,-35.6282
PB,Sertãozinho (PB),1028.0,0.9562790697674418,47.0,0.04372093023255814,1075.0,-6.75127,-35.4372
PB,Sobrado (PB),1837.0,0.8848747591522158,239.0,0.1151252408477842,2076.0,-7.14429,-35.2357
PB,Solânea (PB),6246.0,0.923008718782326,521.0,0.07699128121767401,6767.0,-6.75161,-35.6636
PB,Soledade (PB),3415.0,0.951783723522854,173.0,0.04821627647714604,3588.0,-7.05829,-36.3668
PB,Sossêgo (PB),797.0,0.9660606060606061,28.0,0.03393939393939394,825.0,-6.77067,-36.2538
PB,Sousa (PB),16198.0,0.9351114190047338,1124.0,0.06488858099526613,17322.0,-6.75148,-38.2311
PB,Sumé (PB),3902.0,0.946168768186227,222.0,0.053831231813773035,4124.0,-7.66206,-36.884
PB,Tacima (PB),2567.0,0.8972387277175813,294.0,0.10276127228241873,2861.0,-6.48759,-35.6367
PB,Taperoá (PB),3678.0,0.9181228157763355,328.0,0.08187718422366451,4006.0,-7.206289999999999,-36.8245
PB,Tavares (PB),3671.0,0.9300734735241956,276.0,0.06992652647580441,3947.0,-7.62697,-37.8712
PB,Teixeira (PB),3729.0,0.9334167709637047,266.0,0.06658322903629536,3995.0,-7.221039999999999,-37.2525
PB,Tenório (PB),782.0,0.9114219114219114,76.0,0.08857808857808858,858.0,-6.93855,-36.6273
PB,Triunfo (PB),2362.0,0.9313880126182965,174.0,0.06861198738170347,2536.0,-6.5713,-38.5986
PB,Uiraúna (PB),3556.0,0.9282171756721482,275.0,0.07178282432785174,3831.0,-6.51504,-38.4128
PB,Umbuzeiro (PB),2267.0,0.8769825918762089,318.0,0.1230174081237911,2585.0,-7.69199,-35.6582
PB,Várzea (PB),601.0,0.9570063694267515,27.0,0.042993630573248405,628.0,-6.761889999999998,-36.9913
PB,Vieirópolis (PB),1162.0,0.9424168694241687,71.0,0.0575831305758313,1233.0,-6.50684,-38.2567
PB,Zabelê (PB),492.0,0.9425287356321839,30.0,0.05747126436781609,522.0,-8.07901,-37.1057
PE,Abreu e Lima (PE),24118.0,0.9689056725052225,774.0,0.03109432749477744,24892.0,-7.90072,-34.8984
PE,Afogados da Ingazeira (PE),8834.0,0.9492800343864174,472.0,0.050719965613582635,9306.0,-7.7431199999999984,-37.631
PE,Afrânio (PE),4533.0,0.9535128312999579,221.0,0.04648716870004207,4754.0,-8.51136,-41.0095
PE,Agrestina (PE),5338.0,0.8737927647732853,771.0,0.12620723522671468,6109.0,-8.459660000000001,-35.9447
PE,Água Preta (PE),8743.0,0.8818842041557393,1171.0,0.11811579584426064,9914.0,-8.70609,-35.5263
PE,Águas Belas (PE),8836.0,0.830607257003196,1802.0,0.1693927429968039,10638.0,-9.11125,-37.1226
PE,Alagoinha (PE),3159.0,0.8959160521837777,367.0,0.10408394781622235,3526.0,-8.4665,-36.7788
PE,Aliança (PE),9712.0,0.919000757002271,856.0,0.080999242997729,10568.0,-7.60398,-35.2227
PE,Altinho (PE),5108.0,0.8966122520624891,589.0,0.10338774793751097,5697.0,-8.48482,-36.0644
PE,Amaraji (PE),5692.0,0.9013460015835313,623.0,0.09865399841646873,6315.0,-8.37691,-35.4501
PE,Angelim (PE),2378.0,0.91146032962821,231.0,0.08853967037178996,2609.0,-8.88429,-36.2902
PE,Araçoiaba (PE),5010.0,0.9329608938547486,360.0,0.0670391061452514,5370.0,-7.78391,-35.0809
PE,Araripina (PE),19192.0,0.9006100422336931,2118.0,0.0993899577663069,21310.0,-7.57073,-40.494
PE,Arcoverde (PE),17116.0,0.9243897170015122,1400.0,0.0756102829984878,18516.0,-8.415189999999999,-37.0577
PE,Barra de Guabiraba (PE),3202.0,0.8630727762803234,508.0,0.13692722371967656,3710.0,-8.42075,-35.6585
PE,Barreiros (PE),10725.0,0.9209170530654301,921.0,0.07908294693456981,11646.0,-8.81605,-35.1832
PE,Belém de Maria (PE),2691.0,0.9143730886850153,252.0,0.0856269113149847,2943.0,-8.62504,-35.8335
PE,Belém do São Francisco (PE),5285.0,0.9430763740185582,319.0,0.05692362598144183,5604.0,-8.75046,-38.9623
PE,Belo Jardim (PE),18365.0,0.9208744923030637,1578.0,0.07912550769693627,19943.0,-8.3313,-36.4258
PE,Betânia (PE),2943.0,0.9214151534126487,251.0,0.07858484658735128,3194.0,-8.26787,-38.0345
PE,Bezerros (PE),14319.0,0.9427217064981236,870.0,0.05727829350187636,15189.0,-8.2328,-35.796
PE,Bodocó (PE),9092.0,0.9210819572485057,779.0,0.07891804275149428,9871.0,-7.777589999999999,-39.9338
PE,Bom Conselho (PE),10498.0,0.8769526355358783,1473.0,0.12304736446412162,11971.0,-9.16919,-36.6857
PE,Bom Jardim (PE),9437.0,0.9271959127529966,741.0,0.07280408724700334,10178.0,-7.79695,-35.5784
PE,Bonito (PE),8736.0,0.8770203794799719,1225.0,0.12297962052002812,9961.0,-8.471630000000001,-35.7292
PE,Brejão (PE),2117.0,0.8787878787878788,292.0,0.12121212121212122,2409.0,-9.02915,-36.566
PE,Brejinho (PE),1926.0,0.9529935675408214,95.0,0.047006432459178626,2021.0,-7.346939999999999,-37.2865
PE,Brejo da Madre de Deus (PE),11555.0,0.8710893328307576,1710.0,0.12891066716924238,13265.0,-8.14933,-36.3741
PE,Buenos Aires (PE),3235.0,0.9295977011494253,245.0,0.07040229885057471,3480.0,-7.7244899999999985,-35.3182
PE,Buíque (PE),11562.0,0.8343797358735657,2295.0,0.1656202641264343,13857.0,-8.619539999999999,-37.1606
PE,Cabo de Santo Agostinho (PE),51126.0,0.9646779123740519,1872.0,0.03532208762594815,52998.0,-8.28218,-35.0253
PE,Cabrobó (PE),8185.0,0.9356424325560128,563.0,0.0643575674439872,8748.0,-8.50548,-39.3094
PE,Cachoeirinha (PE),4596.0,0.899412915851272,514.0,0.10058708414872798,5110.0,-8.48668,-36.2402
PE,Caetés (PE),6412.0,0.8378413693976219,1241.0,0.16215863060237815,7653.0,-8.7803,-36.6268
PE,Calçado (PE),2652.0,0.890530557421088,326.0,0.10946944257891202,2978.0,-8.73108,-36.3366
PE,Calumbi (PE),1312.0,0.8723404255319149,192.0,0.1276595744680851,1504.0,-7.935510000000002,-38.1482
PE,Camaragibe (PE),37903.0,0.9814853177274846,715.0,0.018514682272515407,38618.0,-8.02351,-34.9782
PE,Camocim de São Félix (PE),4204.0,0.9201138104618078,365.0,0.07988618953819217,4569.0,-8.35865,-35.7653
PE,Camutanga (PE),1944.0,0.908835904628331,195.0,0.091164095371669,2139.0,-7.40545,-35.2664
PE,Canhotinho (PE),5748.0,0.8585511575802838,947.0,0.1414488424197162,6695.0,-8.87652,-36.1979
